,schoolshort,studentid,gradelevelduringadminyear,ell,lunch_recode,sped_recode,ethnicity_recode,pre_score,lexilelevel,interim_score
12259,SMIDT,432025,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,715.0,between_6_yrs_fr,780.0
12260,SMIDT,432049,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,635.0,between_6_yrs_fr,640.0
12261,SMIDT,432109,11.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1240.0,grade_level,1280.0
12262,SMIDT,432133,10.0,EO,Free/Reduced,Special Education,Hispanic or Latino,665.0,between_6_yrs_fr,675.0
12263,SMIDT,432145,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,985.0,below_gl_1_3_yrs,1105.0
12264,SMIDT,432157,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,900.0,below_gl_4_6_yrs,960.0
12265,SMIDT,432169,10.0,EO,Free/Reduced,Special Education,Hispanic or Latino,810.0,below_gl_4_6_yrs,850.0
12266,SMIDT,432181,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,840.0,below_gl_4_6_yrs,960.0
12267,SMIDT,432241,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,980.0,below_gl_1_3_yrs,1010.0
12268,TENNENBAUM,432265,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1115.0,grade_level,1080.0
12269,SMIDT,432277,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,770.0,between_6_yrs_fr,870.0
12270,MCKINZIE,432289,11.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,845.0,between_6_yrs_fr,825.0
12271,SMIDT,432325,9.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,610.0,between_6_yrs_fr,525.0
12272,TENNENBAUM,432373,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1015.0,below_gl_1_3_yrs,940.0
12273,SMIDT,432433,9.0,RFEP,Free/Reduced,Non-Special Education,Asian,755.0,below_gl_4_6_yrs,905.0
12274,SMIDT,432481,9.0,EL,Free/Reduced,Special Education,Hispanic or Latino,660.0,between_6_yrs_fr,635.0
12275,SMIDT,432493,9.0,EL,Free/Reduced,Special Education,Hispanic or Latino,665.0,between_6_yrs_fr,700.0
12276,SMIDT,432517,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1010.0,below_gl_1_3_yrs,990.0
12277,SMIDT,432529,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,845.0,below_gl_4_6_yrs,825.0
12278,SMIDT,432541,9.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,720.0,between_6_yrs_fr,770.0
12279,LEVINE,432553,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1145.0,grade_level,1155.0
12280,SMIDT,432565,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,955.0,below_gl_1_3_yrs,1105.0
12281,SMIDT,432577,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1185.0,college_ready,1215.0
12282,TENNENBAUM,432601,9.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,565.0,between_6_yrs_fr,580.0
12283,SMIDT,432613,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,690.0,between_6_yrs_fr,750.0
12284,SMASS,432625,10.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1415.0,college_ready,1435.0
12285,LEVINE,432637,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1240.0,college_ready,1230.0
12286,SMIDT,432685,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1105.0,grade_level,1125.0
12287,SMIDT,432709,9.0,EL,Free/Reduced,Special Education,Asian,635.0,between_6_yrs_fr,680.0
12288,SMASS,432733,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1120.0,grade_level,1200.0
12289,SMIDT,432757,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,755.0,below_gl_4_6_yrs,715.0
12290,SMIDT,432769,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,925.0,below_gl_1_3_yrs,1045.0
12291,SMIDT,432781,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1035.0,below_gl_1_3_yrs,1095.0
12292,SMIDT,432793,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,810.0,below_gl_4_6_yrs,915.0
12293,SMIDT,432841,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,765.0,below_gl_4_6_yrs,805.0
12294,SMIDT,432865,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,740.0,between_6_yrs_fr,885.0
12295,SMIDT,432877,10.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,745.0,between_6_yrs_fr,835.0
12296,SMIDT,432889,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,860.0,below_gl_4_6_yrs,875.0
12297,SMIDT,432901,9.0,EO,Paid,Non-Special Education,Hispanic or Latino,955.0,below_gl_1_3_yrs,965.0
12298,SMIDT,432937,9.0,EO,Paid,Non-Special Education,Hispanic or Latino,935.0,below_gl_1_3_yrs,1030.0
12299,SMASS,432949,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1080.0,grade_level,1155.0
12300,LEVINE,432985,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,930.0,below_gl_4_6_yrs,930.0
12301,TENNENBAUM,432997,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,645.0,between_6_yrs_fr,645.0
12302,LEVINE,433009,11.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1020.0,below_gl_4_6_yrs,985.0
12303,SMASS,433033,10.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,1145.0,grade_level,1120.0
12304,SMASS,433093,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1170.0,grade_level,1270.0
12305,SMIDT,433105,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1120.0,grade_level,1155.0
12306,SMIDT,435649,10.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1245.0,college_ready,1170.0
12307,COLLINS,439285,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,715.0,between_6_yrs_fr,790.0
12308,SIMON,439309,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,690.0,between_6_yrs_fr,770.0
12309,HEALTH,439333,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,820.0,below_gl_4_6_yrs,725.0
12310,BURTON,439345,9.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,1350.0,college_ready,1235.0
12311,BURTON,439429,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,845.0,below_gl_4_6_yrs,905.0
12312,SIMON,439489,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,825.0,below_gl_4_6_yrs,790.0
12313,BURTON,439501,9.0,EO,Free/Reduced,Special Education,Black or African American,305.0,foundational_reader,425.0
12314,BURTON,439549,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,625.0,between_6_yrs_fr,640.0
12315,SIMON,439609,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,375.0,foundational_reader,400.0
12316,SIMON,439621,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,915.0,below_gl_1_3_yrs,985.0
12317,BURTON,439717,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1175.0,college_ready,1185.0
12318,BURTON,439753,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,840.0,below_gl_4_6_yrs,885.0
12319,SIMON,439765,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,945.0,below_gl_1_3_yrs,960.0
12320,BURTON,439777,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,770.0,below_gl_4_6_yrs,785.0
12321,SIMON,439801,9.0,IFEP,Paid,Non-Special Education,Hispanic or Latino,1115.0,grade_level,1115.0
12322,SIMON,439837,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,860.0,below_gl_4_6_yrs,915.0
12323,BURTON,439861,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1045.0,below_gl_1_3_yrs,1120.0
12324,BURTON,439873,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,840.0,below_gl_4_6_yrs,905.0
12325,BURTON,439909,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1295.0,college_ready,1280.0
12326,BURTON,439921,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1180.0,college_ready,1160.0
12327,SIMON,439957,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1210.0,college_ready,1240.0
12328,BURTON,439969,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,770.0,below_gl_4_6_yrs,805.0
12329,SIMON,439981,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1005.0,below_gl_1_3_yrs,1075.0
12330,BURTON,440041,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,775.0,below_gl_4_6_yrs,760.0
12331,BURTON,440053,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1000.0,below_gl_1_3_yrs,1130.0
12332,BAXTER,440065,9.0,EO,Paid,Non-Special Education,Hispanic or Latino,1220.0,college_ready,1260.0
12333,SIMON,440089,9.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,840.0,below_gl_4_6_yrs,865.0
12334,BURTON,440113,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1180.0,college_ready,1200.0
12335,BURTON,440125,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1225.0,college_ready,1300.0
12336,BURTON,440209,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,795.0,below_gl_4_6_yrs,845.0
12337,BURTON,440329,9.0,EO,Free/Reduced,Non-Special Education,White,770.0,below_gl_4_6_yrs,775.0
12338,BURTON,440353,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1135.0,grade_level,1165.0
12339,BURTON,440365,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,730.0,between_6_yrs_fr,920.0
12340,BURTON,440377,9.0,EO,Free/Reduced,Special Education,Black or African American,825.0,below_gl_4_6_yrs,800.0
12341,BURTON,440389,9.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,1105.0,grade_level,1125.0
12342,BURTON,440413,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,875.0,below_gl_4_6_yrs,925.0
12343,SIMON,440437,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,760.0,below_gl_4_6_yrs,870.0
12344,BURTON,440497,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,890.0,below_gl_4_6_yrs,<built-in function zeros>
12345,BURTON,440509,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,840.0,below_gl_4_6_yrs,840.0
12346,BURTON,440545,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,570.0,between_6_yrs_fr,570.0
12347,LUSKIN,440569,9.0,EO,Free/Reduced,Non-Special Education,American Indian or Alaska Native,970.0,below_gl_1_3_yrs,910.0
12348,SIMON,440773,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,885.0,below_gl_4_6_yrs,870.0
12349,BURTON,441001,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1245.0,college_ready,1235.0
12350,SIMON,441157,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,770.0,below_gl_4_6_yrs,755.0
12351,BURTON,441193,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1050.0,grade_level,1140.0
12352,HEALTH,441217,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,270.0,foundational_reader,320.0
12353,BURTON,441229,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,940.0,below_gl_1_3_yrs,935.0
12354,BURTON,441241,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,865.0,below_gl_4_6_yrs,860.0
12355,BURTON,441253,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,745.0,between_6_yrs_fr,720.0
12356,BURTON,441289,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,705.0,between_6_yrs_fr,765.0
12357,BURTON,441301,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,890.0,below_gl_4_6_yrs,910.0
12358,BURTON,441313,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,965.0,below_gl_1_3_yrs,990.0
12359,BURTON,441349,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,935.0,below_gl_1_3_yrs,955.0
12360,BURTON,441361,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1055.0,grade_level,1160.0
12361,BURTON,441373,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1080.0,grade_level,1180.0
12362,BURTON,441397,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,830.0,below_gl_4_6_yrs,900.0
12363,BAXTER,441421,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1145.0,grade_level,<built-in function zeros>
12364,BAXTER,441445,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,840.0,below_gl_4_6_yrs,885.0
12365,BURTON,441469,9.0,EL,Free/Reduced,Special Education,Hispanic or Latino,310.0,foundational_reader,430.0
12366,BURTON,441481,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1020.0,below_gl_1_3_yrs,1105.0
12367,BURTON,441493,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1225.0,college_ready,1250.0
12368,BAXTER,441529,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1125.0,grade_level,1250.0
12369,BURTON,441541,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,830.0,below_gl_4_6_yrs,920.0
12370,BURTON,441565,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1010.0,below_gl_1_3_yrs,985.0
12371,BURTON,441577,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1080.0,grade_level,1110.0
12372,HEALTH,441589,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,715.0,between_6_yrs_fr,685.0
12373,HEALTH,441613,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,925.0,below_gl_1_3_yrs,970.0
12374,BAXTER,441625,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,985.0,below_gl_1_3_yrs,1010.0
12375,HEALTH,441637,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,505.0,between_6_yrs_fr,580.0
12376,BURTON,441649,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1100.0,grade_level,1085.0
12377,BURTON,441661,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1055.0,grade_level,1055.0
12378,NEUWIRTH,441685,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,835.0,below_gl_4_6_yrs,985.0
12379,BAXTER,441697,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1070.0,grade_level,1085.0
12380,BURTON,441709,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,680.0,between_6_yrs_fr,785.0
12381,BURTON,441721,9.0,EL,Free/Reduced,Special Education,Hispanic or Latino,655.0,between_6_yrs_fr,495.0
12382,BURTON,441733,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,760.0,below_gl_4_6_yrs,820.0
12383,BURTON,441745,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,740.0,between_6_yrs_fr,705.0
12384,BURTON,441757,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,900.0,below_gl_1_3_yrs,875.0
12385,BURTON,441769,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1100.0,grade_level,1080.0
12386,BURTON,441793,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1175.0,college_ready,1125.0
12387,BLOOMFIELD,441805,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,755.0,below_gl_4_6_yrs,865.0
12388,BURTON,441817,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,885.0,below_gl_4_6_yrs,890.0
12389,SIMON,441829,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,925.0,below_gl_1_3_yrs,980.0
12390,BURTON,441853,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,715.0,between_6_yrs_fr,745.0
12391,BAXTER,441865,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,730.0,between_6_yrs_fr,730.0
12392,BAXTER,441877,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1015.0,below_gl_1_3_yrs,1105.0
12393,BURTON,441889,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,570.0,between_6_yrs_fr,575.0
12394,BURTON,441913,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,780.0,below_gl_4_6_yrs,795.0
12395,SIMON,441925,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,705.0,between_6_yrs_fr,845.0
12396,BAXTER,441937,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1065.0,grade_level,1110.0
12397,BURTON,441949,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,625.0,between_6_yrs_fr,630.0
12398,BURTON,441961,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1025.0,below_gl_1_3_yrs,1100.0
12399,BAXTER,441985,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1130.0,grade_level,1120.0
12400,BAXTER,441997,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1110.0,grade_level,1030.0
12401,BURTON,442021,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,740.0,between_6_yrs_fr,830.0
12402,BURTON,442033,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,620.0,between_6_yrs_fr,695.0
12403,BURTON,442045,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,680.0,between_6_yrs_fr,730.0
12404,BURTON,442057,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,755.0,below_gl_4_6_yrs,815.0
12405,BURTON,442069,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1025.0,below_gl_1_3_yrs,1065.0
12406,BURTON,442081,9.0,EL,Free/Reduced,Special Education,Hispanic or Latino,625.0,between_6_yrs_fr,660.0
12407,BURTON,442105,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,955.0,below_gl_1_3_yrs,1000.0
12408,BURTON,442129,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,890.0,below_gl_4_6_yrs,930.0
12409,BURTON,442141,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,865.0,below_gl_4_6_yrs,960.0
12410,BURTON,442153,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,930.0,below_gl_1_3_yrs,990.0
12411,BURTON,442165,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,820.0,below_gl_4_6_yrs,890.0
12412,SIMON,442189,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1005.0,below_gl_1_3_yrs,1020.0
12413,NEUWIRTH,442201,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1155.0,grade_level,1160.0
12414,NEUWIRTH,442261,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,980.0,below_gl_1_3_yrs,1050.0
12415,SIMON,442273,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,960.0,below_gl_1_3_yrs,1040.0
12416,BURTON,442285,9.0,EO,Free/Reduced,Special Education,Hispanic or Latino,865.0,below_gl_4_6_yrs,920.0
12417,BURTON,442309,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,890.0,below_gl_4_6_yrs,950.0
12418,BURTON,442321,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,885.0,below_gl_4_6_yrs,870.0
12419,MOHAN,442333,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,835.0,below_gl_4_6_yrs,860.0
12420,BURTON,442345,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,970.0,below_gl_1_3_yrs,1050.0
12421,BURTON,442369,9.0,RFEP,Free/Reduced,Special Education,Hispanic or Latino,710.0,between_6_yrs_fr,835.0
12422,BURTON,442393,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1040.0,below_gl_1_3_yrs,1115.0
12423,NEUWIRTH,442405,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,790.0,below_gl_4_6_yrs,875.0
12424,MOHAN,442417,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,800.0,below_gl_4_6_yrs,920.0
12425,BAXTER,442429,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,970.0,below_gl_1_3_yrs,1085.0
12426,BURTON,442441,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,895.0,below_gl_4_6_yrs,935.0
12427,BURTON,442465,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,815.0,below_gl_4_6_yrs,855.0
12428,HEALTH,442477,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,890.0,below_gl_4_6_yrs,985.0
12429,BURTON,442489,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,740.0,between_6_yrs_fr,770.0
12430,NEUWIRTH,442501,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,890.0,below_gl_4_6_yrs,1010.0
12431,BURTON,442513,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,680.0,between_6_yrs_fr,825.0
12432,BURTON,442525,9.0,RFEP,Paid,Non-Special Education,Hispanic or Latino,720.0,between_6_yrs_fr,725.0
12433,BURTON,442537,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,585.0,between_6_yrs_fr,<built-in function zeros>
12434,SIMON,442549,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,800.0,below_gl_4_6_yrs,840.0
12435,SIMON,442561,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,640.0,between_6_yrs_fr,670.0
12436,NEUWIRTH,442573,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,900.0,below_gl_1_3_yrs,995.0
12437,SIMON,442585,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,670.0,between_6_yrs_fr,720.0
12438,BURTON,442609,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,730.0,between_6_yrs_fr,770.0
12439,BURTON,442621,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,860.0,below_gl_4_6_yrs,790.0
12440,BURTON,442633,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,785.0,below_gl_4_6_yrs,835.0
12441,BURTON,442645,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,965.0,below_gl_1_3_yrs,1045.0
12442,BURTON,442657,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,880.0,below_gl_4_6_yrs,925.0
12443,BLOOMFIELD,442669,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,625.0,between_6_yrs_fr,585.0
12444,BURTON,442681,9.0,EL,Free/Reduced,Special Education,Hispanic or Latino,80.0,foundational_reader,105.0
12445,BURTON,442693,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,915.0,below_gl_1_3_yrs,910.0
12446,BURTON,442705,9.0,EL,Free/Reduced,Special Education,Hispanic or Latino,720.0,between_6_yrs_fr,800.0
12447,BURTON,442741,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,880.0,below_gl_4_6_yrs,865.0
12448,NEUWIRTH,442765,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,910.0,below_gl_1_3_yrs,920.0
12449,BURTON,442777,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,640.0,between_6_yrs_fr,685.0
12450,BAXTER,442789,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,965.0,below_gl_1_3_yrs,1025.0
12451,BURTON,442801,9.0,RFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,845.0,below_gl_4_6_yrs,1005.0
12452,SIMON,442813,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,1045.0,below_gl_1_3_yrs,1020.0
12453,BURTON,442825,9.0,EO,Free/Reduced,Non-Special Education,Hispanic or Latino,960.0,below_gl_1_3_yrs,1045.0
12454,BURTON,442837,9.0,EL,Free/Reduced,Non-Special Education,Hispanic or Latino,820.0,below_gl_4_6_yrs,875.0
12455,BAXTER,442849,9.0,IFEP,Free/Reduced,Non-Special Education,Hispanic or Latino,1185.0,college_ready,1170.0
